,gender,age_category,credit_score,area,traffic_index,vehicle_age,vehicle_body,vehicle_value,claim_risk_cat,credit_score_cat
45099,0,1.0,596.0,2,142.5,1,3,2.09,0,4
45100,0,4.0,701.0,0,72.3,2,3,1.881,1,3
45101,0,1.0,686.0,2,103.5,2,9,3.19,1,2
45102,1,2.0,623.0,2,135.0,4,9,0.869,0,4
45103,0,5.0,701.0,2,123.0,1,4,2.805,1,3
45104,0,3.0,312.0,2,130.5,2,3,1.573,1,0
45105,1,2.0,656.0,1,154.8,2,9,1.991,0,2
45106,0,4.0,538.0,0,80.7,4,9,0.616,1,0
45107,1,3.0,525.0,0,68.9,3,9,1.551,0,0
45108,0,6.0,741.0,2,102.0,1,10,4.411,1,3
45109,1,3.0,816.0,2,138.0,1,12,3.971,1,1
45110,0,2.0,630.0,2,133.5,2,10,3.872,1,4
45111,1,2.0,352.0,5,114.0,1,10,6.369,0,0
45112,1,4.0,612.0,2,126.0,4,9,0.495,1,4
45113,0,3.0,730.0,5,172.0,4,12,1.804,1,3
45114,1,5.0,821.0,2,111.0,2,7,2.695,1,1
45115,0,3.0,605.0,2,115.5,1,9,2.4189,1,4
45116,1,3.0,672.0,2,145.5,3,9,0.99,1,2
45117,1,5.0,780.0,5,148.0,3,3,1.012,1,1
45118,1,2.0,609.0,1,97.7,4,3,0.781,1,4
45119,1,4.0,731.0,2,118.5,4,9,0.836,1,3
45120,0,3.0,813.0,0,44.0,4,3,0.924,1,1
45121,0,1.0,638.0,5,142.0,4,12,1.342,1,4
45122,1,4.0,468.0,4,43.5,1,10,8.052,0,0
45123,0,4.0,765.0,2,126.0,1,10,4.5639,1,1
45124,1,4.0,664.0,0,80.5,4,2,0.825,1,2
45125,0,2.0,636.0,2,120.0,2,3,1.496,1,4
45126,1,3.0,782.0,2,90.0,3,10,3.311,1,1
45127,1,1.0,614.0,3,91.0,1,3,1.584,0,4
45128,0,4.0,824.0,0,99.7,1,12,2.882,1,1
45129,1,4.0,795.0,1,112.2,3,10,2.398,1,1
45130,0,4.0,614.0,5,84.0,1,10,3.707,1,4
45131,0,3.0,633.0,1,117.1,4,9,0.385,1,4
45132,0,4.0,716.0,1,92.5,1,9,2.662,1,3
45133,1,5.0,829.0,1,126.6,2,10,2.871,1,1
45134,0,5.0,752.0,2,100.5,4,10,1.353,1,1
45135,0,4.0,802.0,2,129.0,4,3,1.518,1,1
45136,0,1.0,664.0,3,102.3,1,9,2.926,1,2
45137,0,6.0,723.0,2,133.5,2,3,1.804,1,3
45138,1,3.0,778.0,2,130.5,2,12,1.518,1,1
45139,1,2.0,600.0,1,78.7,2,9,2.156,0,4
45140,0,4.0,812.0,2,106.5,1,3,1.551,1,1
45141,0,4.0,676.0,3,80.0,2,3,2.123,1,2
45142,0,3.0,840.0,0,49.3,2,10,4.103,1,1
45143,0,5.0,763.0,2,123.0,3,10,3.322,1,1
45144,0,1.0,384.0,1,120.1,1,9,2.4178,0,0
45145,0,3.0,525.0,4,39.0,1,9,2.2528,1,0
45146,1,4.0,802.0,0,69.1,4,9,0.583,1,1
45147,0,1.0,402.0,2,144.0,3,3,1.166,1,0
45148,0,4.0,534.0,5,148.0,4,4,1.265,1,0
45149,0,2.0,620.0,2,133.5,3,10,2.09,1,0
45150,1,4.0,672.0,5,114.0,4,10,1.111,1,2
45151,0,2.0,676.0,2,136.5,4,9,0.902,1,2
45152,0,4.0,653.0,2,148.5,2,3,1.76,1,2
45153,0,5.0,780.0,2,144.0,1,3,1.76,1,1
45154,0,4.0,697.0,0,72.0,3,9,0.924,1,2
45155,1,4.0,670.0,2,132.0,2,9,1.804,0,2
45156,0,5.0,792.0,0,81.9,3,3,1.122,1,1
45157,1,1.0,607.0,0,81.5,3,9,1.947,1,0
45158,0,4.0,832.0,0,65.0,3,3,0.836,1,1
45159,1,4.0,682.0,2,148.5,3,9,1.595,1,2
45160,1,4.0,633.0,0,63.7,4,9,1.155,1,4
45161,0,1.0,517.0,0,59.4,2,3,2.255,1,0
45162,1,1.0,711.0,4,43.5,2,9,2.728,0,3
45163,1,4.0,627.0,2,129.0,4,6,1.848,1,4
45164,0,4.0,678.0,2,148.5,2,9,2.453,1,2
45165,1,4.0,706.0,4,45.0,3,9,1.353,1,3
45166,0,4.0,620.0,3,57.2,3,12,1.474,1,4
45167,0,2.0,645.0,2,133.5,2,3,1.474,1,4
45168,0,4.0,772.0,2,145.5,2,10,3.839,1,1
45169,1,5.0,635.0,2,130.5,4,3,0.429,0,4
45170,0,2.0,661.0,3,100.7,4,10,0.561,1,2
45171,0,6.0,663.0,3,98.1,3,9,1.012,1,2
45172,1,5.0,783.0,1,136.3,1,9,2.607,1,1
45173,0,6.0,724.0,3,79.6,1,3,1.5389,1,3
45174,0,3.0,778.0,2,118.5,2,9,1.936,1,1
45175,1,1.0,607.0,4,54.0,4,11,1.573,1,0
45176,0,2.0,636.0,0,71.4,3,10,1.243,1,4
45177,0,4.0,751.0,2,139.5,4,3,0.506,0,1
45178,0,6.0,653.0,3,123.7,2,3,2.057,1,2
45179,1,4.0,696.0,1,120.6,4,7,0.385,1,2
45180,0,4.0,654.0,0,74.9,2,10,3.388,1,2
45181,0,6.0,329.0,2,102.0,4,3,0.418,0,0
45182,1,6.0,841.0,2,133.5,2,9,1.936,0,1
45183,1,5.0,848.0,2,61.5,4,9,0.781,1,1
45184,1,1.0,561.0,0,50.1,1,12,3.839,1,4
45185,0,2.0,382.0,5,104.0,3,10,3.322,1,0
45186,1,3.0,648.0,3,85.0,1,10,3.168,1,4
45187,0,1.0,655.0,3,82.3,1,3,2.134,1,2
45188,1,4.0,810.0,5,64.0,4,10,1.144,1,1
45189,0,4.0,629.0,0,70.9,2,3,1.771,1,4
45190,1,5.0,840.0,0,70.5,2,10,3.916,1,1
45191,0,5.0,763.0,1,137.7,2,9,2.266,1,1
45192,1,3.0,422.0,5,112.0,4,3,0.506,1,0
45193,1,3.0,645.0,0,85.2,2,10,3.608,0,4
45194,1,5.0,739.0,0,111.4,4,10,0.682,1,3
45195,1,4.0,633.0,1,120.1,2,10,4.598,1,4
45196,1,5.0,709.0,4,51.0,4,12,0.781,1,3
45197,0,4.0,837.0,3,92.8,1,10,7.161,1,1
45198,1,3.0,632.0,2,118.5,3,3,1.023,1,4
45199,0,1.0,364.0,0,51.7,4,3,0.605,1,0
45200,1,6.0,804.0,2,144.0,2,9,2.376,0,1
45201,0,5.0,794.0,1,144.2,2,3,1.595,1,1
45202,0,4.0,827.0,2,136.5,1,10,5.093,1,1
45203,0,1.0,648.0,0,82.9,2,3,1.265,1,4
45204,0,4.0,613.0,2,135.0,3,9,1.331,1,4
45205,1,2.0,677.0,0,68.8,3,12,2.354,1,2
45206,0,6.0,661.0,2,127.5,1,3,1.848,1,2
45207,0,5.0,711.0,1,112.9,3,9,1.738,1,3
45208,0,1.0,305.0,0,94.6,4,9,0.473,1,0
45209,0,5.0,775.0,2,109.5,3,10,3.058,1,1
45210,0,5.0,820.0,3,112.2,2,3,1.353,0,1
45211,0,1.0,607.0,0,51.1,3,6,1.694,0,0
45212,0,2.0,558.0,2,94.5,3,9,1.87,1,4
45213,1,4.0,778.0,1,90.6,4,2,1.034,1,1
45214,0,4.0,707.0,2,136.5,4,12,0.693,1,3
45215,0,1.0,530.0,0,115.9,1,3,1.54,1,0
45216,0,2.0,633.0,5,110.0,3,10,2.563,1,4
45217,0,2.0,757.0,1,115.4,4,3,0.792,1,1
45218,0,5.0,790.0,0,103.2,4,9,0.979,1,1
45219,0,4.0,672.0,0,79.2,3,9,1.166,1,2
45220,1,4.0,828.0,2,117.0,4,10,1.144,1,1
45221,0,4.0,624.0,1,102.5,4,9,0.484,1,4
45222,1,1.0,750.0,0,103.2,2,9,2.2,0,1
45223,1,4.0,819.0,0,74.4,2,12,1.661,1,1
45224,1,4.0,546.0,3,74.6,4,10,1.705,0,0
45225,0,2.0,610.0,2,136.5,3,3,1.694,1,4
45226,1,2.0,424.0,2,138.0,4,3,1.232,0,0
45227,0,5.0,818.0,2,130.5,3,9,0.946,1,1
45228,0,1.0,367.0,2,81.0,1,3,1.7039,0,0
45229,0,1.0,607.0,1,134.2,1,9,1.969,1,0
45230,0,1.0,380.0,2,129.0,2,3,1.067,1,0
45231,1,5.0,829.0,2,145.5,1,10,4.697,1,1
45232,0,4.0,678.0,0,84.3,2,9,1.826,0,2
45233,1,1.0,607.0,0,77.7,4,12,0.902,0,0
45234,0,3.0,734.0,3,93.4,3,9,1.089,1,3
45235,1,2.0,479.0,0,74.1,1,3,1.914,1,0
45236,0,2.0,624.0,4,63.0,3,9,1.529,1,4
45237,0,2.0,519.0,0,91.7,4,9,0.759,1,0
45238,0,6.0,831.0,1,116.9,3,10,1.364,1,1
45239,1,5.0,850.0,0,100.2,3,3,1.265,1,1
45240,0,2.0,465.0,2,147.0,1,10,5.17,0,0
45241,0,3.0,640.0,4,16.5,3,10,2.904,1,4
45242,0,6.0,823.0,3,143.0,4,10,0.77,0,1
45243,0,3.0,637.0,5,108.0,3,10,3.256,1,4
45244,0,3.0,381.0,3,50.7,1,10,7.524,1,0
45245,0,1.0,632.0,3,77.5,1,9,2.992,0,4
45246,1,1.0,647.0,1,102.0,2,9,1.98,0,4
45247,1,3.0,548.0,1,111.5,3,10,2.079,1,0
45248,1,3.0,657.0,3,48.8,1,11,2.3089,0,2
45249,1,4.0,803.0,1,118.2,1,9,1.76,1,1
45250,1,2.0,621.0,2,124.5,2,3,2.035,0,4
45251,0,4.0,825.0,1,120.1,3,3,0.935,1,1
45252,0,5.0,701.0,2,133.5,2,4,3.256,1,3
45253,1,4.0,452.0,1,95.0,4,10,2.64,0,0
45254,0,3.0,848.0,3,83.9,1,3,1.639,1,1
45255,0,4.0,747.0,1,120.1,2,3,1.441,1,3
45256,0,4.0,688.0,0,69.5,3,1,7.172,1,2
45257,1,4.0,701.0,5,116.0,3,9,1.485,1,3
45258,1,1.0,607.0,3,113.2,4,10,2.046,0,0
45259,0,2.0,714.0,4,79.5,2,12,2.882,1,3
45260,0,4.0,821.0,2,127.5,4,9,0.473,1,1
45261,1,1.0,764.0,4,39.0,1,12,3.608,1,1
45262,0,3.0,668.0,0,90.4,4,9,1.287,1,0
45263,0,3.0,658.0,2,120.0,3,3,1.21,0,2
45264,0,5.0,708.0,2,115.5,4,3,0.462,1,3
45265,0,4.0,435.0,2,141.0,3,3,0.847,1,0
45266,1,4.0,842.0,0,74.4,2,3,1.914,1,1
45267,1,2.0,548.0,2,145.5,4,3,0.407,1,0
45268,1,4.0,613.0,3,100.2,3,10,3.256,1,4
45269,1,4.0,753.0,2,136.5,1,3,1.859,1,1
45270,1,5.0,828.0,2,147.0,2,12,1.727,1,1
45271,1,4.0,666.0,2,148.5,1,10,3.9589,1,2
45272,1,4.0,711.0,2,141.0,1,3,1.54,0,3
45273,0,2.0,620.0,0,57.5,1,3,2.145,1,0
45274,0,4.0,807.0,2,130.5,1,3,1.485,1,1
45275,1,3.0,730.0,5,116.0,3,10,3.3,1,3
45276,1,2.0,594.0,2,148.5,4,4,1.749,0,4
45277,1,3.0,696.0,3,105.1,4,12,1.32,1,2
45278,0,5.0,556.0,0,42.3,2,10,2.508,1,4
45279,0,4.0,344.0,2,130.5,1,10,3.828,1,0
45280,0,4.0,613.0,2,133.5,4,9,1.21,1,4
45281,0,4.0,616.0,2,144.0,3,9,1.76,1,4
45282,1,4.0,607.0,3,104.9,3,12,1.672,0,4
45283,0,5.0,698.0,1,114.5,2,9,1.716,1,2
45284,0,5.0,803.0,2,133.5,4,3,0.407,1,1
45285,1,4.0,629.0,3,89.4,3,10,3.949,1,4
45286,1,2.0,306.0,2,135.0,4,2,1.221,0,0
45287,0,6.0,398.0,2,130.5,2,3,1.672,1,0
45288,0,5.0,841.0,0,44.7,2,9,2.134,1,1
45289,0,3.0,552.0,4,37.5,4,12,1.969,1,4
45290,0,2.0,313.0,1,128.9,1,10,5.797,1,0
45291,0,6.0,821.0,1,117.4,2,9,1.573,1,1
45292,0,3.0,439.0,1,92.2,1,3,2.3089,1,0
45293,1,3.0,675.0,2,108.0,4,11,0.88,1,2
45294,1,4.0,815.0,2,127.5,2,6,2.574,1,1
45295,1,4.0,631.0,1,124.1,3,12,1.694,1,4
45296,0,2.0,423.0,4,49.5,2,10,3.069,1,0
45297,0,3.0,608.0,5,78.0,3,4,3.113,1,4
45298,0,6.0,828.0,3,165.4,4,3,0.264,1,1
45299,1,4.0,832.0,2,130.5,2,3,2.024,1,1
45300,0,3.0,508.0,2,133.5,4,9,0.319,1,0
45301,0,5.0,702.0,0,82.3,2,1,9.603,1,3
45302,0,1.0,434.0,2,123.0,2,10,2.816,1,0
45303,1,5.0,529.0,2,106.5,1,10,4.8389,0,0
45304,1,5.0,741.0,0,73.9,4,9,0.55,1,3
45305,1,4.0,697.0,1,118.4,4,9,0.429,1,2
45306,0,2.0,612.0,0,80.1,2,12,2.904,1,4
45307,0,6.0,830.0,0,101.0,3,10,2.233,1,1
45308,0,2.0,317.0,3,81.1,4,12,2.233,0,0
45309,0,1.0,607.0,1,112.8,1,9,4.0832,1,0
45310,0,3.0,680.0,4,40.5,1,12,3.608,1,2
45311,1,3.0,737.0,4,43.5,1,10,3.344,1,3
45312,1,6.0,803.0,0,66.4,1,9,2.684,1,1
45313,0,5.0,717.0,3,65.0,3,9,1.122,1,3
45314,0,1.0,775.0,0,82.3,2,3,1.738,1,1
45315,1,3.0,638.0,0,89.8,3,3,0.814,1,4
45316,0,3.0,624.0,4,25.5,1,3,1.518,1,4
45317,0,1.0,310.0,0,113.9,3,3,1.1,1,0
45318,0,6.0,345.0,2,133.5,3,9,1.463,0,0
45319,1,4.0,823.0,1,104.3,4,9,0.473,1,1
45320,1,4.0,644.0,0,104.3,4,10,1.562,1,4
45321,1,3.0,663.0,5,116.0,3,10,1.892,1,2
45322,0,6.0,766.0,0,82.6,3,9,1.551,1,1
45323,0,3.0,607.0,3,107.7,3,10,2.068,1,4
45324,0,2.0,620.0,0,104.4,1,3,2.145,1,0
45325,0,3.0,735.0,2,94.5,4,9,0.814,1,3
45326,0,4.0,738.0,0,101.4,4,3,0.528,1,3
45327,0,3.0,805.0,2,145.5,4,4,1.507,1,1
45328,1,5.0,816.0,1,144.9,3,10,2.024,1,1
45329,1,6.0,824.0,2,150.0,3,9,1.155,1,1
45330,1,5.0,719.0,1,97.6,3,9,1.199,1,3
45331,1,3.0,802.0,2,145.5,3,9,1.122,1,1
45332,1,6.0,821.0,4,31.5,3,11,0.814,1,1
45333,0,3.0,666.0,5,148.0,4,10,1.408,1,2
45334,1,4.0,730.0,1,140.7,1,10,4.224,1,3
45335,0,3.0,670.0,3,86.0,2,3,1.727,1,2
45336,1,4.0,835.0,0,82.8,4,9,0.583,1,1
45337,1,4.0,390.0,1,114.0,3,9,1.166,1,0
45338,1,4.0,683.0,5,140.0,2,10,4.235,1,2
45339,0,5.0,703.0,0,60.2,3,9,1.375,1,3
45340,1,5.0,723.0,2,100.5,2,9,3.014,1,3
45341,0,3.0,519.0,1,100.0,4,9,0.946,0,0
45342,0,3.0,713.0,3,117.0,3,10,2.332,1,3
45343,0,5.0,533.0,0,89.8,4,9,0.506,1,0
45344,0,4.0,685.0,2,139.5,1,10,5.7596,1,2
45345,1,6.0,472.0,3,99.5,1,9,2.937,0,0
45346,1,5.0,717.0,3,120.8,4,11,1.595,1,3
45347,0,1.0,470.0,0,69.8,3,3,0.858,1,0
45348,0,2.0,555.0,3,87.9,1,3,1.5389,1,4
45349,1,3.0,780.0,0,80.1,1,9,4.323,0,1
45350,0,4.0,360.0,0,62.7,2,3,1.287,1,0
45351,1,4.0,796.0,1,115.9,2,12,1.628,1,1
45352,0,5.0,732.0,4,58.5,3,9,1.65,1,3
45353,0,5.0,552.0,2,135.0,1,9,2.035,1,4
45354,0,3.0,829.0,0,42.0,3,3,1.067,1,1
45355,0,3.0,764.0,1,112.5,3,9,1.595,0,1
45356,0,4.0,674.0,3,104.5,4,3,0.495,1,2
45357,1,5.0,821.0,0,76.2,4,3,0.374,1,1
45358,0,4.0,691.0,3,24.5,4,9,1.122,1,2
45359,0,3.0,692.0,3,110.8,1,10,6.831,1,2
45360,0,4.0,654.0,0,66.6,3,3,0.781,1,2
45361,1,1.0,550.0,3,18.9,2,11,3.85,1,4
45362,0,4.0,519.0,2,135.0,4,9,0.671,1,0
45363,0,4.0,824.0,1,125.6,4,3,0.429,1,1
45364,1,6.0,471.0,2,132.0,3,3,0.792,0,0
45365,0,3.0,671.0,4,33.0,1,10,4.8389,1,2
45366,0,3.0,602.0,3,71.3,2,3,1.529,1,4
45367,1,5.0,850.0,2,135.0,1,9,2.178,1,1
45368,0,3.0,473.0,2,142.5,1,10,3.201,1,0
45369,0,1.0,342.0,4,25.5,4,11,1.694,1,0
45370,0,4.0,766.0,1,125.1,2,9,2.508,1,1
45371,0,2.0,777.0,4,54.0,3,9,1.661,1,1
45372,0,3.0,813.0,0,93.2,3,9,1.221,1,1
45373,1,2.0,620.0,1,130.0,4,10,1.243,1,0
45374,0,4.0,694.0,1,103.2,3,3,0.935,1,2
45375,0,4.0,614.0,0,37.2,4,10,0.748,1,4
45376,0,4.0,766.0,1,110.8,4,10,0.506,1,1
45377,0,2.0,620.0,1,88.7,3,12,2.53,1,0
45378,0,3.0,775.0,1,120.1,3,10,2.079,1,1
45379,0,5.0,650.0,2,121.5,2,9,2.706,1,2
45380,0,2.0,619.0,1,141.2,2,3,1.452,1,4
45381,1,3.0,660.0,0,81.8,1,10,6.776,1,2
45382,0,3.0,799.0,2,135.0,4,10,1.232,1,1
45383,0,3.0,583.0,2,145.5,2,9,2.09,1,4
45384,1,3.0,675.0,0,77.3,4,2,1.76,1,2
45385,1,5.0,529.0,2,97.5,3,7,1.034,1,0
45386,0,1.0,710.0,0,80.0,2,3,1.903,1,3
45387,1,3.0,516.0,2,118.5,4,10,1.606,1,0
45388,1,3.0,683.0,2,138.0,3,10,1.826,1,2
45389,0,3.0,668.0,4,31.5,1,10,2.893,1,0
45390,0,2.0,567.0,0,28.1,3,3,0.891,1,4
45391,0,3.0,778.0,2,106.5,4,3,0.583,1,1
45392,1,1.0,391.0,2,84.0,3,3,0.946,1,0
45393,1,3.0,336.0,3,112.6,4,10,1.243,0,0
45394,0,5.0,431.0,2,117.0,1,9,1.738,0,0
45395,1,3.0,493.0,3,116.9,3,10,3.344,0,0
45396,1,4.0,843.0,4,21.0,2,10,2.926,1,1
45397,0,5.0,671.0,3,88.8,1,9,2.046,1,2
45398,0,4.0,663.0,5,146.0,2,3,1.133,1,2
45399,0,4.0,429.0,2,148.5,4,9,0.506,1,0
45400,0,1.0,675.0,4,42.0,2,3,1.441,1,2
45401,0,1.0,321.0,1,120.1,4,3,0.594,0,0
45402,1,2.0,829.0,2,132.0,4,10,2.189,1,1
45403,0,2.0,503.0,4,43.5,2,9,2.079,1,0
45404,1,1.0,647.0,0,93.9,2,3,1.881,1,4
45405,1,5.0,709.0,2,105.0,2,10,4.433,1,3
45406,0,4.0,837.0,2,109.5,4,3,0.561,1,1
45407,0,4.0,618.0,2,133.5,4,4,1.43,1,4
45408,0,3.0,809.0,3,110.5,3,9,0.979,1,1
45409,1,2.0,686.0,2,148.5,2,9,2.244,1,2
45410,1,2.0,502.0,1,107.4,2,12,1.749,1,0
45411,0,3.0,626.0,1,136.9,4,12,1.628,1,4
45412,0,2.0,546.0,1,127.8,3,3,1.386,1,0
45413,0,6.0,560.0,1,64.1,3,9,0.902,0,4
45414,1,2.0,620.0,5,90.0,4,12,1.826,0,0
45415,0,2.0,675.0,1,120.1,1,3,1.85185,1,2
45416,0,4.0,692.0,0,123.1,2,9,2.035,1,2
45417,1,4.0,777.0,2,142.5,2,3,1.452,1,1
45418,0,5.0,815.0,2,136.5,3,9,1.694,1,1
45419,0,4.0,730.0,2,147.0,1,9,2.728,1,3
45420,0,3.0,632.0,4,43.5,3,3,1.177,1,4
45421,0,4.0,645.0,0,53.1,3,9,1.067,1,4
45422,0,5.0,496.0,1,115.0,3,9,0.902,1,0
45423,1,3.0,579.0,0,105.9,2,10,5.687,1,4
45424,1,4.0,765.0,2,135.0,1,9,3.058,1,1
45425,1,3.0,372.0,0,61.8,3,7,1.65,1,0
45426,0,1.0,668.0,0,82.2,4,3,0.88,1,2
45427,0,5.0,843.0,0,87.7,1,9,2.178,1,1
45428,0,4.0,503.0,2,147.0,3,3,0.825,1,0
45429,0,2.0,402.0,2,142.5,3,10,1.342,1,0
45430,0,3.0,646.0,2,145.5,2,9,3.773,1,4
45431,0,4.0,651.0,1,112.1,3,3,1.551,1,2
45432,0,5.0,351.0,5,86.0,3,10,3.3,0,0
45433,0,1.0,611.0,2,132.0,3,2,1.386,0,4
45434,0,5.0,752.0,1,133.9,1,11,5.357,1,1
45435,0,4.0,821.0,5,82.0,2,10,2.53,0,1
45436,1,1.0,636.0,0,52.9,2,9,4.73,1,4
45437,1,4.0,778.0,0,100.3,3,10,4.323,1,1
45438,1,5.0,846.0,1,134.9,3,7,1.892,1,1
45439,1,2.0,421.0,4,43.5,3,10,2.717,1,0
45440,1,4.0,759.0,1,89.2,1,9,1.947,1,1
45441,0,2.0,647.0,1,149.8,3,9,1.518,1,4
45442,1,5.0,766.0,2,136.5,4,9,1.155,1,1
45443,0,3.0,694.0,2,108.0,2,3,2.068,1,2
45444,0,4.0,726.0,2,142.5,2,9,1.903,1,3
45445,0,3.0,738.0,2,127.5,1,9,2.926,1,3
45446,0,4.0,601.0,3,82.0,2,9,1.76,1,4
45447,0,1.0,630.0,2,139.5,3,3,0.968,1,4
45448,0,4.0,749.0,2,109.5,2,3,1.617,1,3
45449,0,4.0,688.0,5,112.0,1,9,1.936,1,0
45450,1,3.0,774.0,5,174.0,1,10,7.865,1,1
45451,0,3.0,775.0,2,132.0,4,12,1.54,1,1
45452,1,5.0,812.0,0,94.7,3,10,2.882,1,1
45453,1,2.0,623.0,2,102.0,4,9,0.528,1,4
45454,0,5.0,773.0,1,105.9,2,9,1.573,1,1
45455,1,4.0,777.0,2,142.5,2,2,4.774,1,1
45456,1,4.0,804.0,0,80.1,3,9,1.243,1,1
45457,0,2.0,416.0,1,116.6,4,12,1.881,1,0
45458,0,3.0,617.0,2,100.5,1,3,2.035,1,4
45459,1,2.0,434.0,1,131.4,4,10,1.298,1,0
45460,0,4.0,818.0,2,117.0,4,10,0.979,1,1
45461,1,3.0,601.0,2,132.0,3,9,1.221,1,4
45462,0,5.0,764.0,4,18.0,2,10,2.981,1,1
45463,1,3.0,725.0,0,95.9,4,3,0.781,1,3
45464,0,2.0,711.0,3,127.9,4,10,2.728,1,3
45465,1,2.0,671.0,1,185.5,3,10,1.408,1,2
45466,0,3.0,666.0,0,69.5,3,10,2.717,0,2
45467,1,3.0,349.0,1,120.1,2,3,1.463,0,0
45468,1,3.0,699.0,3,120.1,2,10,3.971,1,2
45469,0,4.0,641.0,0,92.7,3,10,3.498,1,4
45470,0,6.0,845.0,1,120.1,2,3,2.827,1,1
45471,1,4.0,613.0,0,68.6,3,3,0.99,0,4
45472,0,5.0,736.0,1,134.3,2,3,1.496,1,3
45473,0,5.0,770.0,1,133.7,3,2,8.261,1,1
45474,0,4.0,621.0,2,79.5,4,9,0.946,1,4
45475,0,4.0,688.0,5,122.0,1,3,1.65,1,0
45476,0,2.0,473.0,0,54.5,3,9,1.001,1,0
45477,1,3.0,653.0,0,71.9,4,4,1.661,0,2
45478,0,4.0,772.0,2,127.5,1,10,2.486,1,1
45479,1,4.0,728.0,1,77.9,4,9,0.462,1,3
45480,1,4.0,708.0,2,139.5,1,10,3.5189,1,3
45481,1,3.0,538.0,3,117.5,3,10,3.234,0,0
45482,1,3.0,788.0,4,39.0,3,10,2.728,1,1
45483,0,5.0,708.0,2,147.0,1,10,3.5123,1,3
45484,0,4.0,552.0,4,64.5,3,9,1.386,1,4
45485,1,6.0,821.0,3,75.0,2,9,1.573,1,1
45486,0,6.0,523.0,1,120.1,3,9,1.089,1,0
45487,1,4.0,676.0,1,149.1,2,3,2.145,1,2
45488,0,3.0,745.0,2,117.0,2,9,2.057,1,3
45489,0,3.0,718.0,0,122.7,4,3,0.451,1,3
45490,0,3.0,601.0,2,148.5,3,10,4.081,1,4
45491,0,3.0,753.0,1,128.2,4,3,0.462,1,1
45492,0,6.0,795.0,0,46.8,4,3,0.209,1,1
45493,0,4.0,780.0,1,118.7,1,9,3.245,1,1
45494,0,4.0,624.0,1,101.2,4,9,0.737,1,4
45495,1,4.0,728.0,2,142.5,2,12,2.453,0,3
45496,0,4.0,678.0,1,87.9,4,3,0.924,1,2
45497,1,4.0,834.0,3,106.3,2,9,2.024,1,1
45498,0,6.0,745.0,3,107.8,4,10,1.54,1,3
45499,1,4.0,687.0,0,107.0,1,3,1.551,1,2
45500,0,2.0,463.0,3,49.0,2,3,1.705,1,0
45501,0,4.0,787.0,4,18.0,3,3,0.924,1,1
45502,1,2.0,330.0,2,142.5,4,3,0.473,0,0
45503,1,1.0,322.0,0,117.0,1,9,11.99,0,0
45504,1,6.0,775.0,1,135.7,3,9,1.144,1,1
45505,1,5.0,820.0,0,88.1,2,10,4.609,1,1
45506,0,4.0,618.0,1,145.0,4,4,1.276,1,4
45507,0,4.0,666.0,0,108.8,3,3,0.99,1,2
45508,0,4.0,626.0,5,110.0,1,2,3.289,1,4
45509,0,4.0,356.0,2,148.5,3,3,0.924,1,0
45510,0,1.0,552.0,4,57.0,1,3,1.507,1,4
45511,0,4.0,601.0,2,150.0,2,12,2.574,0,4
45512,1,5.0,431.0,0,62.4,3,3,1.166,1,0
45513,1,4.0,603.0,0,92.6,3,3,1.1,1,4
45514,0,2.0,336.0,2,139.5,2,9,1.782,1,0
45515,1,2.0,620.0,2,135.0,4,12,0.253,0,0
45516,1,3.0,373.0,3,118.0,3,4,2.211,0,0
45517,0,3.0,745.0,4,43.5,3,10,1.221,1,3
45518,0,5.0,757.0,0,64.1,4,3,0.781,1,1
45519,1,4.0,601.0,5,116.0,1,3,1.529,1,4
45520,0,4.0,720.0,2,123.0,3,10,2.387,1,3
45521,1,4.0,688.0,4,45.0,1,10,3.168,1,0
45522,0,6.0,410.0,0,67.4,3,9,1.243,1,0
45523,0,5.0,724.0,3,125.0,2,10,4.862,1,3
45524,1,2.0,620.0,4,43.5,2,9,1.738,1,0
45525,1,4.0,711.0,2,100.5,2,9,2.178,1,3
45526,0,6.0,829.0,4,75.0,1,9,2.717,1,1
45527,0,3.0,779.0,0,62.4,2,9,16.423,1,1
45528,0,2.0,569.0,2,138.0,2,10,3.487,1,4
45529,1,4.0,683.0,2,147.0,2,10,4.587,1,2
45530,1,3.0,603.0,1,124.8,2,3,1.925,1,4
45531,0,4.0,553.0,0,82.3,2,9,1.727,1,4
45532,1,4.0,733.0,0,81.5,2,10,2.156,1,3
45533,1,4.0,725.0,2,76.5,1,3,1.496,0,3
45534,1,3.0,372.0,0,73.6,1,12,4.147,0,0
45535,0,1.0,615.0,2,81.0,1,9,2.772,1,4
45536,1,4.0,497.0,3,148.6,4,11,1.606,0,0
45537,0,4.0,847.0,1,120.2,4,10,0.506,1,1
45538,0,3.0,552.0,0,117.8,1,10,3.531,1,4
45539,1,3.0,768.0,1,116.3,3,9,1.221,1,1
45540,0,3.0,693.0,2,106.5,4,3,0.704,1,2
45541,1,3.0,627.0,2,106.5,4,11,1.375,1,4
45542,0,2.0,737.0,4,21.0,4,9,0.858,1,3
45543,0,3.0,668.0,1,107.0,1,3,1.85185,1,0
45544,1,4.0,654.0,1,108.8,4,7,0.88,1,2
45545,1,2.0,366.0,2,106.5,4,9,1.243,1,0
45546,0,3.0,480.0,1,83.8,2,9,1.793,1,0
45547,1,2.0,645.0,2,97.5,4,6,2.233,1,4
